Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202300000300;155680014;D01;2;7;0;2;4;23;1;
202300000300;155680015;C01;2;7;0;2;4;23;1;
202300000300;155680017;E01;2;7;0;2;4;23;1;
202300000300;155680019;A01;2;7;0;2;1;1;1;
202300000300;155680020;B01;2;7;0;2;4;23;1;
202300000301;155680013;A01;2;7;0;1;2;1;1;
202300000302;155680012;A01;3;7;9;0;9;1;-1;
202300000303;155680011;A01;1;37;0;1;2;16;1;1.0
202300000304;155680009;A01;3;1;0;2;1;19;5;
202300000304;155680010;B01;1;7;0;2;1;1;1;
202300000305;155680007;A01;1;7;0;2;8;15;1;
202300000305;155680008;B01;1;32;0;2;1;17;1;
202300000306;155680004;A01;3;1;0;2;8;19;5;
202300000306;155680006;B01;3;33;0;2;1;1;-1;
202300000307;155680003;A01;0;7;0;2;3;1;1;
202300000307;155680005;B01;0;7;0;2;3;15;2;
202300000308;155680000;B01;2;7;0;2;3;1;1;
202300000308;155680002;A01;1;7;0;2;1;19;1;
202300000309;155679999;A01;1;10;0;2;1;19;1;
202300000309;155680001;B01;2;33;0;2;8;21;1;
202300000310;155679997;A01;2;7;2;0;1;1;1;
202300000311;155679995;C01;3;30;0;2;9;1;-1;
202300000311;155679996;B01;3;7;0;2;8;9;1;
202300000311;155679998;D01;3;7;0;2;8;1;-1;
202300000312;155679994;A01;2;50;0;1;1;25;3;
202300000313;155679992;A01;2;33;0;2;1;9;1;
202300000313;155679993;B01;1;7;0;2;6;1;1;
202300000314;155679990;B01;1;30;0;2;1;1;1;
202300000314;155679991;A01;2;7;0;2;6;15;1;
202300000315;155679987;B01;3;30;0;2;8;1;-1;
202300000315;155679989;A01;3;10;0;2;7;1;-1;
202300000316;155679986;A01;2;7;0;2;2;15;1;
202300000316;155679988;B01;1;33;0;2;1;1;1;
202300000317;155679985;A01;2;7;9;0;1;1;-1;
202300000318;155679983;B01;1;50;0;2;1;19;3;
202300000318;155679984;A01;1;37;0;2;2;1;1;1.0
202300000319;155679980;A01;3;10;0;2;8;9;-1;
202300000319;155679982;B01;3;7;0;2;7;1;1;
202300000320;155679979;A01;1;7;0;2;1;0;1;
202300000320;155679981;B01;1;7;0;0;0;0;1;
202300000321;155679976;A01;1;7;0;2;2;16;1;
202300000321;155679978;B01;1;50;0;2;3;25;3;
202300000322;155679974;C01;1;7;0;2;4;1;1;
202300000322;155679975;A01;1;7;0;2;2;14;1;
202300000322;155679977;B01;1;7;9;2;4;1;1;
202300000323;155679972;A01;2;40;0;1;1;1;3;
202300000324;155679971;B01;3;7;0;2;3;15;1;
202300000324;155679973;A01;3;7;0;2;2;1;1;
202300000325;155679969;A01;1;7;0;1;1;1;1;
202300000326;155679968;A01;3;7;0;2;8;16;-1;
202300000326;155679970;B01;3;1;0;2;7;1;5;
202300000327;155679967;A01;0;10;0;1;2;9;1;
202300000328;155679966;A01;1;7;0;1;1;16;2;
202300000329;155679964;B01;2;50;0;2;7;15;2;
202300000329;155679965;A01;1;37;0;9;1;1;1;1.0
202300000330;155679962;A01;1;7;0;2;1;13;1;
202300000330;155679963;B01;2;7;0;2;1;1;1;
202300000331;155679961;A01;2;7;8;0;1;14;1;
202300000332;155679959;A01;1;7;0;1;2;1;1;
202300000333;155679958;A01;1;31;0;2;1;17;1;
202300000333;155679960;B01;1;7;-1;2;-1;1;-1;
202300000334;155679954;B01;2;7;0;2;1;13;1;
202300000334;155679955;A01;1;7;0;2;1;1;1;
202300000335;155679953;A01;1;7;0;1;1;16;0;
202300000336;155679951;A01;1;7;0;2;4;2;1;
202300000336;155679952;B01;1;10;0;2;1;2;1;
202300000337;155679947;A01;3;10;0;2;7;0;1;
202300000337;155679948;B01;3;2;0;2;1;26;1;
202300000338;155679949;B01;1;7;0;2;2;1;1;
202300000338;155679950;A01;3;7;0;2;3;9;1;
202300000339;155679945;A01;1;7;0;2;1;15;1;
202300000339;155679946;B01;1;7;0;2;1;1;1;
202300000340;155679943;A01;1;7;0;1;2;1;1;
202300000341;155679940;A01;1;7;0;1;1;1;1;
202300000342;155679939;A01;3;7;0;2;1;19;1;
202300000342;155679941;B01;3;7;0;2;0;0;1;
202300000343;155679938;A01;3;7;0;1;3;1;1;
202300000344;155679936;A01;1;30;0;2;1;17;1;
202300000344;155679937;B01;2;3;0;2;3;9;1;
202300000345;155679930;A01;1;20;0;2;1;1;0;
202300000345;155679932;B01;1;7;0;2;8;1;0;
202300000346;155679928;F01;2;7;0;0;6;1;1;
202300000346;155679929;E01;2;10;0;0;4;1;1;
202300000346;155679931;A01;2;7;0;2;7;13;2;
202300000346;155679933;B01;2;7;0;2;8;1;1;
202300000346;155679934;C01;2;33;0;2;4;1;1;
202300000346;155679935;D01;2;33;0;2;4;1;1;
202300000347;155679927;A01;2;33;13;0;1;1;1;
202300000348;155679923;A01;2;7;0;2;1;1;1;
202300000348;155679926;B01;1;10;0;2;1;5;1;
202300000349;155679924;B01;3;7;0;2;3;15;1;
202300000349;155679925;A01;3;1;0;2;1;26;5;
202300000350;155679922;A01;1;33;0;0;9;1;1;
202300000351;155679921;A01;3;7;0;1;7;2;1;
202300000352;155679919;A01;1;10;0;2;3;15;1;
202300000352;155679920;B01;1;33;6;2;1;17;1;
202300000353;155679918;A01;0;31;0;1;1;1;1;
202300000354;155679915;B01;2;7;0;2;3;15;1;
202300000354;155679917;A01;2;10;0;2;2;1;1;
202300000355;155679914;A01;3;7;0;2;3;26;2;
202300000355;155679916;B01;3;2;0;2;1;1;1;
202300000356;155679913;A01;1;7;8;0;7;1;1;
202300000357;155679910;A01;1;7;0;2;4;26;1;
202300000357;155679912;B01;1;0;0;2;1;1;1;
202300000358;155679907;C01;3;7;0;2;4;1;1;
202300000358;155679909;A01;3;7;0;2;1;1;1;
202300000358;155679911;B01;3;7;0;2;4;1;1;
202300000359;155679906;A01;1;7;0;0;4;2;1;
202300000359;155679908;B01;1;33;0;2;1;2;1;
202300000360;155679902;A01;0;7;0;2;1;19;1;
202300000360;155679904;B01;3;7;0;2;7;1;1;
202300000361;155679903;A01;2;60;0;2;7;19;5;
202300000361;155679905;Z01;2;7;0;9;1;1;0;
202300000362;155679901;A01;2;7;2;0;8;13;1;
202300000363;155679900;A01;1;7;0;1;3;1;1;
202300000364;155679898;A01;0;7;8;2;2;15;1;
202300000364;155679899;B01;3;10;0;2;3;17;1;
202300000365;155679897;A01;3;7;0;1;1;1;1;
202300000366;155679895;B01;0;7;0;2;2;0;1;
202300000366;155679896;A01;0;30;0;2;2;0;1;
202300000367;155679893;B01;3;50;0;2;0;14;3;
202300000367;155679894;A01;3;7;0;2;8;1;1;
202300000368;155679891;A01;1;7;0;2;3;1;1;
202300000368;155679892;B01;2;33;0;2;3;5;1;
202300000369;155679890;A01;2;40;0;1;2;1;3;
202300000370;155679888;A01;3;7;0;2;3;15;1;
202300000370;155679889;B01;0;2;0;2;1;1;1;
202300000371;155679887;A01;1;7;1;1;2;1;1;
202300000372;155679886;A01;3;7;2;0;2;1;0;
202300000373;155679882;A01;2;33;0;2;1;17;1;
202300000373;155679884;B01;1;33;0;0;1;1;1;
202300000374;155679883;A01;2;7;0;2;1;5;1;
202300000374;155679885;B01;1;7;0;2;1;1;2;
202300000375;155679881;A01;2;33;0;1;8;26;1;
202300000376;155679880;A01;2;7;1;1;3;1;1;
202300000377;155679879;A01;2;7;6;0;1;1;1;
202300000378;155679878;A01;3;7;8;0;0;1;1;
202300000379;155679877;A01;1;30;0;1;1;0;3;
202300000380;155679875;A01;1;7;0;2;3;13;1;
202300000380;155679876;B01;2;7;0;2;3;0;1;
202300000381;155679873;B01;3;43;0;2;8;15;1;
202300000381;155679874;A01;3;32;0;2;2;1;1;
202300000382;155679869;D01;2;7;0;2;7;1;0;
202300000382;155679870;A01;1;36;0;2;1;11;1;
202300000382;155679871;B01;2;7;0;0;0;15;0;
202300000382;155679872;C01;2;7;0;2;1;1;0;
202300000383;155679868;A01;1;7;0;1;3;1;1;
202300000384;155679867;A01;2;7;2;0;1;1;1;
202300000385;155679865;A01;2;7;0;2;7;24;0;
202300000385;155679866;B01;2;34;1;0;1;18;1;
202300000386;155679863;A01;1;7;0;2;3;1;1;
202300000386;155679864;B01;2;7;0;2;3;13;1;
202300000387;155679861;A01;3;7;2;0;1;1;0;
202300000388;155679860;A01;3;7;0;2;8;1;1;
202300000388;155679862;B01;3;7;0;2;3;19;1;
202300000389;155679859;A01;1;7;0;1;2;1;1;
202300000390;155679856;A01;1;7;1;0;2;26;2;
202300000390;155679858;B01;1;1;16;0;7;25;5;
202300000391;155679852;A01;-1;39;0;1;-1;1;-1;
202300000392;155679853;A01;1;7;0;2;2;19;0;
202300000392;155679854;B01;1;7;0;2;1;1;0;
202300000392;155679855;C01;2;7;0;0;8;23;0;
202300000393;155679850;A01;1;7;0;2;3;11;0;
202300000393;155679851;B01;2;2;1;2;6;1;1;
202300000394;155679849;A01;0;39;0;1;1;1;-1;
202300000395;155679847;A01;1;7;0;2;7;14;1;
202300000395;155679848;B01;1;33;3;2;8;1;1;
202300000396;155679845;B01;0;30;0;4;1;1;1;
202300000396;155679846;A01;0;39;0;2;1;1;3;
202300000397;155679843;A01;2;10;0;2;6;2;1;
202300000397;155679844;B01;2;7;0;2;1;2;1;
202300000398;155679842;A01;0;39;0;1;0;1;3;
202300000399;155679839;B01;2;33;0;2;1;21;1;
202300000399;155679840;C01;2;7;0;0;3;1;1;
202300000399;155679841;A01;2;7;0;2;0;14;1;
202300000400;155679838;A01;0;39;0;1;1;1;3;
202300000401;155679836;A01;1;17;0;2;2;15;1;
202300000401;155679837;B01;1;33;0;2;6;0;1;
202300000402;155679835;A01;0;39;0;1;1;1;3;
202300000403;155679833;A01;1;14;0;2;1;1;1;
202300000403;155679834;B01;1;7;0;2;4;1;2;
202300000404;155679832;A01;0;39;0;1;0;1;1;
202300000405;155679830;A01;2;7;0;2;1;2;1;
202300000405;155679831;B01;2;7;0;2;4;2;1;
202300000406;155679829;A01;0;39;0;1;1;1;3;
202300000407;155679828;A01;1;7;4;0;0;1;1;
202300000408;155679824;B01;2;7;0;2;3;1;1;
202300000408;155679827;A01;2;32;0;2;1;3;1;
202300000409;155679821;A01;1;10;0;2;1;2;1;
202300000409;155679822;B01;1;7;0;2;4;2;1;
202300000410;155679820;A01;0;10;0;0;0;0;0;
202300000410;155679823;B01;1;10;0;2;4;2;1;
202300000411;155679819;A01;1;7;3;0;1;1;1;
202300000412;155679816;A01;2;33;0;2;3;18;1;
202300000412;155679817;B01;2;7;0;2;5;14;1;
202300000413;155679815;A01;2;33;0;2;4;1;1;
202300000413;155679818;B01;2;7;0;2;1;26;1;
202300000414;155679810;A01;1;10;0;2;1;2;1;
202300000414;155679812;B01;1;7;0;2;4;2;1;
202300000414;155679813;C01;1;7;0;2;4;2;1;
202300000414;155679814;D01;1;7;0;2;4;2;1;
202300000415;155679811;A01;0;39;0;1;1;1;3;
202300000416;155679807;A01;2;7;0;2;4;2;1;
202300000416;155679809;B01;2;33;0;2;1;3;1;
202300000417;155679806;A01;0;39;0;2;1;1;-1;
202300000417;155679808;B01;3;7;0;4;1;1;1;
202300000418;155679803;A01;1;7;0;2;4;1;1;
202300000418;155679804;B01;1;7;0;2;1;11;1;
202300000418;155679805;C01;1;7;0;2;1;1;1;
202300000419;155679801;A01;1;43;0;2;2;14;0;
202300000419;155679802;B01;1;7;0;2;3;1;1;
202300000420;155679800;A01;1;7;0;1;1;1;1;
202300000421;155679798;Z01;0;7;0;2;1;7;1;
202300000421;155679799;A01;0;7;15;0;5;16;1;
202300000422;155679795;A01;2;7;0;1;2;9;1;
202300000423;155679796;A01;2;1;0;2;8;19;5;
202300000423;155679797;B01;2;31;0;9;1;2;1;
202300000424;155679794;A01;0;7;0;1;0;1;1;
202300000425;155679792;A01;1;7;0;2;8;13;2;
202300000425;155679793;B01;1;32;0;2;2;17;1;
202300000426;155679791;A01;1;2;0;1;2;1;3;
202300000427;155679789;A01;1;33;2;0;1;13;1;
202300000427;155679790;B01;1;33;8;0;1;13;1;
202300000428;155679787;B01;1;7;0;0;1;1;1;
202300000428;155679788;A01;1;7;0;0;0;23;1;
202300000429;155679786;A01;1;7;0;1;0;0;1;
202300000430;155679784;B01;1;2;0;2;3;15;1;
202300000430;155679785;A01;1;7;0;2;2;17;1;
202300000431;155679783;A01;-1;39;0;1;0;-1;-1;
202300000432;155679781;B01;1;7;0;1;1;17;1;
202300000432;155679782;A01;1;7;0;1;8;1;1;
202300000433;155679780;A01;1;1;0;0;0;1;5;
202300000434;155679777;B01;1;7;0;2;9;0;1;
202300000434;155679778;C01;1;7;0;2;9;0;1;
202300000434;155679779;A01;1;7;0;2;4;26;1;
202300000435;155679774;A01;1;33;0;2;1;3;1;
202300000435;155679775;B01;1;7;0;2;8;15;1;
202300000436;155679773;A01;1;7;0;1;2;1;1;
202300000437;155679771;A01;0;1;0;0;1;1;5;
202300000438;155679770;A01;1;7;0;2;1;1;1;
202300000438;155679772;B01;1;7;1;2;4;1;1;
202300000439;155679766;A01;1;7;0;2;1;1;1;
202300000439;155679767;B01;1;7;0;2;4;1;2;
202300000439;155679768;C01;1;7;0;2;4;1;1;
202300000440;155679769;A01;0;7;2;0;1;1;1;
202300000441;155679764;A01;1;33;0;2;1;26;1;
202300000441;155679765;B01;1;7;0;2;4;0;1;
202300000442;155679763;A01;0;7;0;1;4;20;1;
202300000443;155679761;B01;2;7;0;2;0;0;1;
202300000443;155679762;A01;2;50;0;2;1;1;3;
202300000444;155679760;A01;0;2;12;0;1;1;1;
202300000445;155679756;A01;1;10;0;2;1;2;1;
202300000445;155679757;B01;1;7;0;2;4;2;1;
202300000445;155679759;C01;1;10;0;2;4;2;1;
202300000446;155679755;A01;2;7;0;2;3;1;1;
202300000446;155679758;B01;1;30;0;2;1;1;3;
202300000447;155679754;A01;3;7;0;1;1;26;1;
202300000448;155679750;B01;1;7;0;2;3;2;1;
202300000448;155679752;A01;1;33;0;2;2;15;1;
202300000449;155679751;A01;2;7;0;2;3;5;0;
202300000449;155679753;B01;1;7;0;2;3;1;0;
202300000450;155679748;A01;1;10;0;2;4;1;1;
202300000450;155679749;B01;1;10;0;2;1;2;1;
202300000451;155679746;A01;1;7;9;0;1;16;1;
202300000452;155679744;A01;3;7;0;1;3;15;1;
202300000453;155679742;B01;1;7;0;2;3;1;1;
202300000453;155679745;C01;1;10;0;2;1;1;1;
202300000453;155679747;A01;2;7;0;2;1;13;1;
202300000454;155679741;A01;3;7;0;1;2;1;1;
202300000455;155679739;A01;1;37;0;0;0;1;6;4.0
202300000456;155679740;A01;2;7;13;0;1;1;1;
202300000457;155679737;A01;0;7;0;2;3;1;1;
202300000457;155679738;B01;0;10;0;2;3;15;1;
202300000458;155679735;A01;1;10;0;2;1;1;0;
202300000458;155679736;B01;1;7;8;0;2;1;1;
202300000459;155679734;A01;1;7;0;1;1;9;1;
202300000460;155679733;A01;2;2;0;0;0;1;1;
202300000461;155679731;A01;0;50;0;0;0;1;3;
202300000462;155679732;A01;1;7;13;0;1;14;1;
202300000463;155679730;A01;1;31;1;0;1;1;1;
202300000464;155679728;A01;3;7;0;2;2;1;1;
202300000464;155679729;B01;3;80;0;2;2;1;3;
202300000465;155679726;B01;1;1;0;2;2;1;5;
202300000465;155679727;A01;1;10;0;2;3;1;1;
202300000466;155679725;A01;1;7;0;1;3;1;1;
202300000467;155679723;A01;1;33;0;0;0;21;1;
202300000467;155679724;B01;1;14;0;0;0;26;0;
202300000468;155679719;A01;1;7;0;2;1;5;1;
202300000468;155679720;B01;2;15;0;2;2;1;0;
202300000469;155679717;B01;1;33;0;2;3;16;1;
202300000469;155679718;A01;2;7;0;2;3;13;1;
202300000470;155679715;B01;2;7;0;2;6;23;1;
202300000470;155679716;A01;1;33;12;2;1;14;1;
202300000471;155679714;A01;2;30;4;0;2;1;1;
202300000472;155679713;A01;2;34;0;1;1;26;1;
202300000473;155679711;A01;3;10;0;2;1;1;0;
202300000473;155679712;B01;3;7;0;2;4;1;0;
202300000474;155679710;A01;0;7;0;0;2;14;1;
202300000475;155679709;A01;1;10;3;0;3;14;1;
202300000476;155679708;A01;1;7;0;1;1;1;2;
202300000477;155679707;A01;1;7;0;1;1;15;1;
202300000478;155679706;A01;3;32;0;2;3;1;1;
202300000479;155679703;C01;1;15;0;2;5;16;1;
202300000479;155679704;A01;1;10;0;2;1;1;1;
202300000479;155679705;B01;1;7;0;2;4;1;1;
202300000480;155679702;A01;3;7;2;0;1;9;1;
202300000481;155679700;B01;2;7;0;2;3;1;1;
202300000481;155679701;A01;2;31;0;2;0;0;1;
202300000482;155679699;A01;0;7;0;1;2;1;1;
202300000483;155679696;A01;3;7;0;2;1;12;1;
202300000483;155679697;B01;3;7;0;2;4;2;1;
202300000483;155679698;C01;3;7;0;2;4;0;0;
202300000484;155679694;A01;1;7;0;2;3;13;1;
202300000484;155679695;B01;2;1;0;2;1;1;5;
202300000485;155679693;A01;2;7;1;0;2;14;1;
202300000486;155679692;A01;3;10;0;1;4;20;1;
202300000487;155679690;B01;2;7;0;2;3;1;1;
202300000487;155679691;A01;1;7;0;2;3;1;1;
202300000488;155679689;A01;3;10;0;1;1;15;1;
202300000489;155679687;A01;1;1;0;2;1;1;5;
202300000489;155679688;B01;1;7;0;2;4;2;1;
202300000490;155679685;B01;1;7;0;2;2;16;3;
202300000490;155679686;A01;3;50;0;2;1;19;3;
202300000491;155679683;A01;1;7;0;2;2;15;1;
202300000491;155679684;B01;1;33;0;2;1;1;1;
202300000492;155679682;A01;1;7;0;1;1;1;1;
202300000493;155679679;A01;2;7;6;2;9;1;1;
202300000493;155679680;B01;2;7;0;2;4;5;1;
202300000493;155679681;C01;2;37;0;2;1;2;1;1.0
202300000494;155679677;B01;2;1;0;2;1;1;5;
202300000494;155679678;A01;1;7;0;2;1;15;1;
202300000495;155679674;C01;1;30;0;2;4;23;1;
202300000495;155679675;A01;1;7;1;0;1;1;1;
202300000495;155679676;B01;1;31;0;2;4;24;1;
202300000496;155679672;A01;1;7;0;2;3;0;1;
202300000496;155679673;B01;2;33;0;2;8;0;1;
202300000497;155679671;A01;1;7;0;1;8;21;1;
202300000498;155679670;A01;1;7;0;1;2;1;1;
202300000499;155679669;A01;1;1;0;1;1;5;5;
202300000500;155679667;A01;3;7;0;2;1;15;1;
202300000500;155679668;B01;3;7;0;2;1;1;1;
202300000501;155679664;B01;3;3;0;2;1;1;1;
202300000501;155679666;A01;3;10;0;2;3;13;1;
202300000502;155679663;B01;2;7;1;2;5;1;1;
202300000502;155679665;A01;2;10;0;2;1;19;1;
202300000503;155679661;A01;1;2;0;2;1;1;1;
202300000503;155679662;B01;2;7;0;2;1;15;1;
202300000504;155679659;Z01;2;7;0;2;1;2;1;
202300000504;155679660;B01;2;7;0;2;4;23;3;
202300000505;155679657;A01;1;7;0;2;3;9;2;
202300000505;155679658;B01;1;2;0;2;4;1;1;
202300000506;155679655;A01;2;7;0;2;1;2;1;
202300000506;155679656;B01;2;7;0;2;5;2;1;
202300000507;155679653;A01;0;7;0;1;1;1;1;
202300000508;155679651;B01;1;37;0;2;3;2;1;2.0
202300000508;155679652;A01;1;7;0;2;7;14;1;
202300000509;155679650;A01;0;37;0;1;1;15;3;1.0
202300000510;155679648;A01;2;7;0;1;2;1;1;
202300000511;155679646;C01;2;10;0;2;4;1;1;
202300000511;155679647;A01;2;7;0;2;1;1;1;
202300000511;155679649;B01;2;7;0;2;6;1;1;
202300000512;155679643;B01;1;7;0;2;1;13;1;
202300000512;155679644;A01;2;7;0;2;3;1;1;
202300000513;155679642;A01;2;13;0;2;2;2;1;
202300000513;155679645;B01;2;50;0;2;6;26;3;
202300000514;155679641;A01;1;7;0;0;0;13;1;
202300000515;155679637;B01;1;33;0;2;1;1;1;
202300000515;155679640;A01;0;7;0;2;5;1;1;
202300000516;155679638;A01;2;7;0;2;5;15;1;
202300000516;155679639;B01;1;3;0;2;1;16;1;
202300000517;155679634;A01;1;7;0;2;1;1;1;
202300000517;155679635;B01;1;7;0;2;9;1;1;
202300000518;155679629;A01;3;7;0;2;8;11;1;
202300000518;155679631;B01;3;7;0;2;2;1;1;
202300000519;155679628;A01;0;50;0;0;0;21;3;
202300000520;155679627;CA01;2;7;0;9;3;15;3;
202300000520;155679630;B01;1;1;0;2;1;1;5;
202300000520;155679632;C01;1;1;0;2;1;0;5;
202300000521;155679626;A01;3;3;0;1;1;15;3;
202300000522;155679625;A01;3;10;0;1;4;26;1;
202300000523;155679623;A01;0;33;0;1;3;3;1;
202300000524;155679622;A01;1;50;0;2;1;1;3;
202300000524;155679624;B01;2;1;0;2;3;19;5;
202300000525;155679621;A01;2;7;9;0;2;1;1;
202300000526;155679618;B01;2;7;0;2;3;1;2;
202300000526;155679620;A01;1;1;0;2;2;19;5;
202300000527;155679617;A01;2;7;0;2;3;23;1;
202300000527;155679619;B01;1;30;1;0;1;1;1;
202300000528;155679614;A01;1;7;0;2;2;16;1;
202300000528;155679616;B01;2;1;0;2;1;19;5;
202300000529;155679613;A01;2;7;0;2;6;9;1;
202300000529;155679615;B01;2;33;0;2;1;1;1;
202300000530;155679612;A01;2;31;11;0;1;1;1;
202300000531;155679608;A01;1;7;0;2;3;1;1;
202300000531;155679610;B01;2;1;0;2;8;1;5;
202300000532;155679609;B01;2;7;0;2;2;1;1;
202300000532;155679611;A01;1;10;0;2;2;9;1;
202300000533;155679606;A01;1;0;0;0;0;26;0;
202300000534;155679605;B01;1;7;0;2;6;10;1;
202300000534;155679607;A01;1;33;0;2;1;1;1;
202300000535;155679599;A01;2;7;9;0;2;14;1;
202300000536;155679598;B01;1;37;0;0;0;1;1;4.0
202300000536;155679600;Z01;3;7;0;0;0;9;0;
202300000537;155679596;B01;1;1;0;2;1;1;5;
202300000537;155679597;A01;1;7;0;2;2;16;1;
202300000538;155679595;A01;2;7;0;1;2;5;1;
202300000539;155679592;A01;2;10;0;1;1;1;0;
202300000540;155679593;B01;1;50;0;2;1;19;3;
202300000540;155679594;A01;1;7;0;2;3;1;1;
202300000541;155679591;A01;1;1;0;1;1;1;5;
202300000542;155679590;A01;3;7;6;0;1;16;1;
202300000543;155679587;B01;2;32;0;2;4;1;1;
202300000543;155679589;A01;2;7;0;2;1;2;1;
202300000544;155679588;A01;3;30;1;0;6;0;1;
202300000545;155679585;B01;3;1;0;2;8;19;5;
202300000545;155679586;A01;0;10;0;2;1;1;1;
202300000546;155679584;A01;1;37;0;1;6;26;1;1.0
202300000547;155679583;A01;1;7;0;1;3;1;1;
202300000548;155679582;A01;3;7;0;1;2;1;1;
202300000549;155679580;A01;1;10;0;2;1;2;1;
202300000549;155679581;B01;1;7;0;2;4;1;1;
202300000550;155679577;A01;1;7;0;1;2;1;1;
202300000551;155679578;B01;1;7;0;2;8;1;1;
202300000551;155679579;A01;1;7;0;2;1;1;1;
202300000552;155679573;B01;1;7;0;2;3;15;0;
202300000552;155679575;A01;1;32;0;2;2;1;0;
202300000553;155679574;A01;1;10;0;2;1;15;1;
202300000553;155679576;B01;2;2;0;2;1;1;1;
202300000554;155679570;A01;2;7;0;2;1;2;1;
202300000554;155679571;B01;2;7;0;0;0;26;1;
202300000555;155679572;A01;2;7;3;0;3;2;1;
202300000556;155679567;B01;3;7;0;2;1;1;1;
202300000556;155679569;A01;3;7;0;2;1;1;1;
202300000557;155679566;A01;3;7;0;2;8;15;1;
202300000557;155679568;B01;1;7;0;2;1;1;1;
202300000558;155679565;A01;1;10;0;1;3;1;1;
202300000559;155679563;B01;2;2;0;2;2;1;1;
202300000559;155679564;A01;2;7;0;2;3;9;1;
202300000560;155679562;A01;1;10;0;1;2;16;1;
202300000561;155679559;A01;1;7;0;1;1;1;1;
202300000562;155679560;A01;2;33;12;2;3;1;1;
202300000562;155679561;B01;1;7;0;2;6;1;1;
202300000563;155679556;A01;3;7;0;2;1;1;1;
202300000563;155679558;B01;3;7;0;2;1;1;1;
202300000564;155679555;A01;3;7;12;0;2;14;1;
202300000565;155679554;A01;3;10;0;2;3;15;1;
202300000565;155679557;B01;3;7;0;2;6;1;1;
202300000566;155679553;A01;3;7;1;0;1;15;1;
202300000567;155679551;A01;3;40;0;2;1;24;-1;
202300000567;155679552;B01;3;1;0;4;8;18;5;
202300000568;155679549;A01;3;10;0;2;3;14;0;
202300000568;155679550;B01;3;7;0;2;5;1;1;
202300000569;155679545;A01;3;7;0;2;1;1;1;
202300000569;155679547;B01;3;7;0;2;9;1;1;
202300000569;155679548;C01;3;7;0;2;4;1;0;
202300000570;155679544;A01;3;7;0;2;1;15;1;
202300000570;155679546;B01;3;1;0;2;1;0;5;
202300000571;155679542;A01;3;10;0;2;0;0;1;
202300000571;155679543;B01;3;2;0;2;7;0;1;
202300000572;155679540;A01;3;7;0;2;1;2;1;
202300000572;155679541;B01;3;7;0;2;4;2;1;
202300000573;155679538;B01;0;33;0;2;7;1;1;
202300000573;155679539;A01;0;33;0;2;7;10;1;
202300000574;155679536;A01;1;80;0;2;1;13;3;
202300000574;155679537;B01;2;80;0;2;1;21;3;
202300000575;155679533;A01;2;7;0;2;1;15;1;
202300000575;155679535;B01;1;2;0;2;1;1;1;
202300000576;155679531;B01;3;7;0;2;5;1;0;
202300000576;155679532;A01;3;7;0;2;3;1;0;
202300000577;155679530;B01;2;30;0;2;1;1;1;
202300000577;155679534;A01;1;7;0;2;7;15;2;
202300000578;155679526;A01;0;33;14;2;2;1;1;
202300000578;155679528;B01;0;33;0;2;5;1;1;
202300000579;155679524;A01;1;7;0;1;1;16;1;
202300000580;155679522;A01;3;7;0;1;1;1;1;
202300000581;155679523;A01;2;7;0;2;3;2;1;
202300000581;155679525;B01;2;31;0;2;1;2;1;
202300000582;155679520;A01;3;7;12;0;1;1;1;
202300000583;155679518;A01;1;7;0;2;1;2;1;
202300000583;155679519;B01;1;7;0;2;4;26;1;
202300000583;155679521;C01;1;7;0;2;4;15;1;
202300000584;155679514;A01;1;7;0;2;1;1;1;
202300000584;155679516;C01;1;1;0;2;7;19;5;
202300000584;155679517;B01;1;1;0;2;7;19;5;
202300000585;155679515;A01;1;7;6;0;1;14;1;
202300000586;155679513;A01;1;1;0;0;0;1;5;
202300000587;155679509;B01;3;7;0;2;1;15;1;
202300000587;155679511;A01;3;7;0;2;0;0;1;
202300000588;155679510;A01;1;7;0;2;3;26;1;
202300000588;155679512;B01;2;7;0;2;2;1;1;
202300000589;155679507;A01;1;33;0;2;2;17;1;
202300000589;155679508;B01;2;10;0;2;3;19;1;
202300000590;155679503;A01;2;10;0;2;1;1;1;
202300000590;155679504;B01;2;7;1;2;4;1;1;
202300000590;155679506;C01;2;7;0;0;4;1;1;
202300000591;155679502;A01;2;10;0;2;3;1;1;
202300000591;155679505;B01;1;7;0;2;2;15;1;
202300000592;155679500;A01;1;7;1;0;1;16;1;
202300000593;155679497;A01;2;80;12;0;2;0;3;
202300000594;155679498;A01;3;7;0;2;1;17;0;
202300000594;155679499;B01;3;16;0;2;0;0;0;
202300000594;155679501;C01;3;7;0;0;0;0;0;
202300000595;155679495;A01;2;33;0;2;3;15;1;
202300000595;155679496;B01;2;1;0;2;1;17;5;
202300000596;155679494;A01;1;7;0;1;2;20;0;
202300000597;155679492;A01;1;30;0;2;4;1;1;
202300000597;155679493;X01;1;7;0;2;1;1;1;
202300000598;155679491;A01;3;7;0;1;1;1;0;
202300000599;155679489;B01;2;33;0;2;6;1;1;
202300000599;155679490;A01;2;7;0;2;1;1;2;
202300000600;155679487;B01;1;32;-1;2;-1;-1;1;
202300000600;155679488;A01;1;7;0;2;7;15;1;
202300000601;155679485;A01;1;7;0;0;0;2;0;
202300000601;155679486;B01;1;33;0;2;4;2;1;
